permid,isin,issuer_name,str_001_s,str_002_ec,str_003_ec,str_004_asec,str_005_ec,cs_001_sec,gp_esccp,cs_003_sec,cs_002_ec,str_006_sec,str_007_sect,gp_esccp_22,gp_esccp_25,gp_esccp_30,art_8_basicos,str_003b_ec,new_exclusion,exclusion_list
4296730054,US126424AB65,CTC Mansfield Funding Corp,,,,,,,,,,EXCLUDED,,,,,,,True,['str_006_sec']
4297836860,USU1511QAA77,CVR Partners LP,,,,,,,,,,EXCLUDED,,,,,,,True,['str_006_sec']
5000064551,US12802RAA32,Cal Dive I-Title XI Inc,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
4295905832,US128126AC38,CalAmp Corp,,,,,,,,OK,,,,,,,,,False,[]
4296877061,US128060AA87,Calair LLC,,,,EXCLUDED,,EXCLUDED,,EXCLUDED,,,EXCLUDED,,,,,,True,"['str_004_asec', 'cs_001_sec', 'cs_003_sec', 'str_007_sect']"
5043334591,US12890A1051,Caleminder Inc,OK,,,OK,,OK,,,,,OK,,,,,,False,[]
5038989113,USU1223HAA69,Cablevision Lightpath CT LLC,EXCLUDED,,,,,,,,,EXCLUDED,,,,,,,True,"['str_001_s', 'str_006_sec']"
4296326761,US12946N2009,Calenergy Capital Trust III,OK,,OK,,,,,,,OK,,,,,OK,,False,[]
4295915956,US14817C1071,Cassava Sciences Inc,,,,,,,,,,EXCLUDED,,,,,,,True,['str_006_sec']
5057956517,US1267421055,CAB Financial Corp,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
4297356192,US12669GQT12,Countrywide Home Loan Trust 2005-5N,,,,,,,,OK,,,,,,,,,False,[]
4295908565,US1492051065,Cato Corp,,,,OK,,OK,,OK,,,OK,,,,,,False,[]
5000063452,US15136X1028,Cengage Learning Holdings II Inc,OK,,,,,,,,,,,,,,,,False,[]
4297026570,US15089R1023,Celator Pharmaceuticals Inc,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
4296522309,US1513112060,Cendant Capital I,,,,,,,,OK,,,,,,,,,False,[]
5041065973,US1476261052,Casper Sleep Inc,OK,,,,,,,,,,,,,,,,False,[]
4297808170,US152465AJ97,Central Bank and Trust Co (Kentucky),,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
4295914812,US1473221018,Formfactor Beaverton Inc,EXCLUDED,,,EXCLUDED,,EXCLUDED,,EXCLUDED,,,EXCLUDED,,,,,,True,"['str_001_s', 'str_004_asec', 'cs_001_sec', 'cs_003_sec', 'str_007_sect']"
4295912810,US1524181096,Central Bancorp Inc,OK,,,,,,,,,,,,,,,,False,[]
5050988615,US161571HB33,Chase Issuance Trust Series 2016 1,OK,,,OK,,OK,,OK,,,OK,,,,,,False,[]
4295912834,US1597651066,Charles & Colvard Ltd,OK,,,,,,,,,,,,,,,,False,[]
4295915568,US4617304005,Centerspace,,,,EXCLUDED,,EXCLUDED,,EXCLUDED,,,EXCLUDED,,,,,,True,"['str_004_asec', 'cs_001_sec', 'cs_003_sec', 'str_007_sect']"
5063165075,USU0379LAA18,ChampionX Corp,,,,,,,,OK,,,,,,,,,False,[]
4295905911,US1567101050,3M Technical Ceramics Inc,EXCLUDED,OK,,EXCLUDED,OK,OK,,EXCLUDED,,,EXCLUDED,,,,EXCLUDED,OK,True,"['str_001_s', 'str_004_asec', 'cs_003_sec', 'str_007_sect', 'art_8_basicos']"
4297145926,US153479AR16,Central Florida State Bank,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
4297607884,US156504AD48,Century Communities Inc,,,,OK,,OK,,OK,,,OK,,,,,,False,[]
5000001087,US1396741050,Capital City Bank Group Inc,,,,OK,,OK,,OK,,,OK,,,,,,False,[]
4295908567,US1564321065,Century Bancorp Inc,OK,,,,,,,,,,,,,,,,False,[]
5078356542,US15678U1280,Cerevel Therapeutics Holdings Inc,,,,OK,,OK,,OK,,,OK,,,,,,False,[]
5001117003,US13466Y2046,Campus Crest Communities Inc,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
5001211768,BRAPFDDBS024,Autopista Fernao Dias SA,OK,,,OK,,OK,,OK,,OK,OK,,,,,,False,[]
5050303020,US14070T1025,CapStar Financial Holdings Inc,,,,OK,,OK,,,,,OK,,,,,,False,[]
4295915847,US36269P1049,Gaia Inc,,,,OK,,OK,,,,,OK,,,,,,False,[]
4295909973,US362333AH94,Frontier Florida LLC,,,,,,,,,,EXCLUDED,,,,,,,True,['str_006_sec']
5050901532,US03835L1089,Aptevo Therapeutics Inc,OK,,,,,,,,,,,,,,,,False,[]
5041749023,US36251C1036,GMS Inc,,,,OK,,OK,,OK,,,OK,,,,,,False,[]
4295906553,US36237HAA95,G-III Apparel Group Ltd,,,,OK,,OK,,OK,,,OK,,,,,,False,[]
4295899560,US3698227051,General Finance Corp,OK,,,OK,,OK,,,,OK,OK,,,,,,False,[]
5040198854,KR718064K016,Hanjin Kal,,,,OK,,OK,,OK,,OK,OK,,,,,,False,[]
5037441984,TH5288010009,Kaset Thai International Sugar Corporation PCL,,,,OK,,OK,,OK,,OK,OK,,,,,,False,[]
5040266364,KYG3164W1087,Cabbeen Fashion Ltd,,,,,,,,OK,,,,,,,,,False,[]
5044171803,JP3862960006,Macnica Holdings Inc,,,,,,,,OK,,,,,,,,,False,[]
5000831295,KR7183490002,Enzychem Lifesciences Corp,,,,OK,,OK,,OK,,OK,OK,,,,,,False,[]
5044028232,PHY8135V1053,SSI Group Inc,,,,,,,,OK,,,,,,,,,False,[]
5051388224,SE0014261970,Crunchfish AB,OK,,,OK,,OK,,,,OK,OK,,,,,,False,[]
5043425126,KYG216301013,China Vast Industrial Urban Development Company Ltd,,,,OK,,OK,,OK,,OK,OK,,,,,,False,[]
4295910092,US370563AB45,General Re Corp,OK,,OK,,,,,,,OK,,,,,OK,,False,[]
4298009533,US378275AA97,Glencore Investment Pty Ltd,EXCLUDED,,EXCLUDED,EXCLUDED,,,,FLAG,,EXCLUDED,EXCLUDED,,,,EXCLUDED,,True,"['str_001_s', 'str_003_ec', 'str_004_asec', 'str_006_sec', 'str_007_sect', 'art_8_basicos']"
4297801682,US3743964062,Gevo Inc,,,,,,OK,,,,,,,,,,,False,[]
4295875582,IT0001042297,Greenthesis SpA,OK,,,OK,,OK,,,,OK,OK,,,,,,False,[]
4298008673,TN0002400703,Union Bancaire pour le Commerce et l'Industrie SA,EXCLUDED,,,EXCLUDED,,EXCLUDED,,EXCLUDED,,EXCLUDED,EXCLUDED,,,,,,True,"['str_001_s', 'str_004_asec', 'cs_001_sec', 'cs_003_sec', 'str_006_sec', 'str_007_sect']"
4295878557,JP3595800008,Totenko Co Ltd,EXCLUDED,,,,,,,,,,,,,,,,True,['str_001_s']
4295882418,KR7037460003,Samji Electronics Co Ltd,,,,EXCLUDED,,EXCLUDED,,,,EXCLUDED,EXCLUDED,,,,,,True,"['str_004_asec', 'cs_001_sec', 'str_006_sec', 'str_007_sect']"
4295876380,JP3547800007,Tenma Corp,,,,OK,,OK,,,,OK,OK,,,,,,False,[]
4295868162,FR0000072597,IT Link SA,OK,,,OK,,OK,,,,OK,OK,,,,,,False,[]
4295866404,FI4000149976,SSH Communications Security Oyj,,,,OK,,OK,,OK,,,OK,,,,,,False,[]
4295886367,XS1810088226,Philippine National Bank,,,,,,,,OK,,,,,,,,,False,[]
4295891851,TW0001521003,Ta Yih Industrial Co Ltd,OK,,,OK,,OK,,,,,OK,,,,,,False,[]
4295877577,JP3136800004,Ishihara Sangyo Kaisha Ltd,,EXCLUDED,,OK,,OK,,OK,,OK,OK,,,,,,True,['str_002_ec']
4295891391,TW0009924001,Taiwan Fu Hsing Industrial Co Ltd,,,,,,,,OK,,,,,,,,,False,[]
4295898702,GB00BJRHYM66,Arbuthnot Banking Group PLC,OK,,,,,,,,,,,,,,,,False,[]
4295864561,CNE000000W88,Jinzhou Port Co Ltd,,,,,,,,OK,,,,,,,,,False,[]
4295877943,JP3419800002,Sekisui Kasei Co Ltd,,,,,,,,OK,,,,,,,,,False,[]
4295879074,JP3399720006,Stella Chemifa Corp,OK,,,OK,,OK,,,,OK,OK,,,,,,False,[]
4295872687,INE759A01021,Mastek Ltd,,,,,,,,OK,,,,,,,,,False,[]
4295876053,JP3874800000,Marusan Securities Co Ltd,OK,,,OK,,OK,,,,OK,OK,,,,,,False,[]
4295876798,JP3162800001,ST Corp,,,,,,,,OK,,,,,,,,,False,[]
4295878155,JP3801590005,Pietro Co Ltd,OK,,,OK,,OK,,,,OK,OK,,,,,,False,[]
4296212204,BD0000JBCL09,JMI Syringes and Medical Devices Ltd,EXCLUDED,,,,,,,,,,,,,,,,True,['str_001_s']
5037952013,US370837AA46,General Shopping Investments Ltd,OK,,,,,,,,,,,,,,,,False,[]
4295864150,CNE000000C66,Shanghai Baosight Software Co Ltd,,,,,,,,OK,,,,,,,,,False,[]
4296393467,MT0000070103,Simonds Farsons Cisk PLC,OK,,,,,,,,,,,,,,,,False,[]
5000042826,KR7003480001,Hanjin Heavy Ind & Const Holdings Co Ltd,,,,,,,,,,EXCLUDED,,,,,,,True,['str_006_sec']
4295878178,JP3946000001,Yuasa Funashoku Co Ltd,OK,,,OK,,OK,,,,OK,OK,,,,,,False,[]
4295889697,LK0053N00005,Commercial Bank of Ceylon PLC,,,,OK,,OK,,OK,,,OK,,,,,,False,[]
4295887303,SA0007879600,Saudi Fisheries Company SJSC,,,,OK,,OK,,OK,,OK,OK,,,,,,False,[]
4295881096,KR7002991008,Kumho Engineering & Construction Co Ltd,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
4295893670,TRAYASAS91E0,Dyo Boya Fabrikalari Sanayi Ve Ticaret AS,,,,,,,,OK,,,,,,,,,False,[]
4295881214,KR7004970000,Silla Co Ltd,EXCLUDED,,,EXCLUDED,,EXCLUDED,,,,EXCLUDED,EXCLUDED,,,,,,True,"['str_001_s', 'str_004_asec', 'cs_001_sec', 'str_006_sec', 'str_007_sect']"
4295885922,PK0016701010,Shell Pakistan Ltd,,,,,,OK,,OK,,OK,,,,,,,False,[]
4295874608,ID1000119209,Intraco Penta Tbk PT,OK,,,OK,,OK,,OK,,OK,OK,,,,,,False,[]
4295883851,MYL9695OO007,PLS Plantations Bhd,,,,,,,,EXCLUDED,,EXCLUDED,,,,,,,True,"['cs_003_sec', 'str_006_sec']"
4295891114,TW0002227006,Yulon Nissan Motor Co Ltd,,,,,,,,OK,,,,,,,,,False,[]
4295863733,CNE000000FG2,Shanghai Bailian Group Co Ltd,EXCLUDED,,,,,,,,,,,,,,,,True,['str_001_s']
4295863786,CNE0000001W4,Shanghai U9 Game Co Ltd,,,,,,,,OK,,EXCLUDED,,,,,,,True,['str_006_sec']
4295881673,KR7017960006,Hankuk Carbon Co Ltd,,,,OK,,OK,,,,OK,OK,,,,,,False,[]
4295891245,TW0001447001,Li Peng Enterprise Co Ltd,,,,OK,,OK,,OK,,OK,OK,,,,,,False,[]
4295873796,INE303A01010,DIC India Ltd,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
4295882493,KR7011040003,Kyungdong Pharm,,,,OK,,OK,,,,OK,OK,,,,,,False,[]
4295883043,MYL7148OO009,Duopharma Biotech Bhd,,OK,,,,,,,,,,,,,,,False,[]
4295880017,JP3410800001,Lec Inc,OK,,,,,,,,,,,,,,,,False,[]
4295881461,KR7036710002,Simmtech Holdings Co Ltd,,,,OK,,OK,,OK,,OK,OK,,,,,,False,[]
4295865435,CNE000000MV7,Geo-Jade Petroleum Corp,,,,,,OK,,OK,,OK,,,,,,,False,[]
4295877194,JP3772400002,Axial Retailing Inc,EXCLUDED,,,EXCLUDED,,EXCLUDED,,,,,EXCLUDED,,,,,,True,"['str_001_s', 'str_004_asec', 'cs_001_sec', 'str_007_sect']"
4295874372,ID1000123300,Modern Internasional Tbk PT,OK,,,OK,,OK,,,,,OK,,,,,,False,[]
4295883721,MYL5908OO008,DKSH Holdings (Malaysia) Bhd,OK,,,OK,,OK,,OK,,OK,OK,,,,,,False,[]
4295876897,JP3549020000,Digital Arts Inc,,,,,,,,OK,,,,,,,,,False,[]
4295866792,FR0000030074,Malteries Franco Belges SA,OK,,,,,,,,,,,,,,,,False,[]
4295892271,TW0003211009,Dynapack International Technology Corp,,,,,,,,OK,,,,,,,,,False,[]
4295887499,SG1AJ0000007,SP Corporation Ltd,OK,,,,,,,,,,,,,,,,False,[]
4295874001,INE842B01015,Fortis Malar Hospitals Ltd,,,,EXCLUDED,,EXCLUDED,,,,EXCLUDED,EXCLUDED,,,,,,True,"['str_004_asec', 'cs_001_sec', 'str_006_sec', 'str_007_sect']"
4295871733,BMG6773R1051,Oriental Watch Holdings Ltd,OK,,,OK,,OK,,,,OK,OK,,,,,,False,[]
4295892259,TW0003311007,Silitech Technology Corp,OK,,,OK,,OK,,OK,,OK,OK,,,,,,False,[]
4295889909,SE0000106205,Peab AB,,,,,,,,OK,,,,,,,,,False,[]
4295890230,SE0000366098,Net Insight AB,,,,,,,,OK,,,,,,,,,False,[]
4295871544,HK0194000995,Liu Chong Hing Investment Ltd,,,,OK,,OK,,OK,,OK,OK,,,,,,False,[]
4295863996,CNE000000HH6,Shanghai Lujiazui Finance & Trade Zone Development Co Ltd,,,,OK,,OK,,OK,,OK,OK,,,,,,False,[]
4295869326,DE0006013006,Hamborner REIT AG,,,,,,,,OK,,,,,,,,,False,[]
4295871539,BMG4069C1486,Great Eagle Holdings Ltd,,,,OK,,OK,,OK,,OK,OK,,,,,,False,[]
4295871948,BMG428561234,Hang Ten Group Holdings Ltd,OK,,,OK,,OK,,OK,,,OK,,,,,,False,[]
4295868822,DE000A2E4LW1,WCM Beteiligungsund Grundbesitz-AG,OK,,,OK,,OK,,,,OK,OK,,,,,,False,[]
4295885839,PK0052401012,D G Khan Cement Company Ltd,,,,,,,,OK,,,,,,,,,False,[]
4295986186,NGLIVESTOCK5,Livestock Feeds PLC,,,,,,,,OK,,,,,,,,,False,[]
4295874687,ID1000080302,Lippo Cikarang Tbk PT,OK,,,OK,,OK,,OK,,OK,OK,,,,,,False,[]
4295895114,GB0007325417,Renold PLC,,,,OK,,OK,,,,,OK,,,,,,False,[]
4295872127,US68857T1079,Ossur hf,,,,,,,,OK,,,,,,,,,False,[]
4295875985,XS0952552486,Nikkiso Co Ltd,,,,,,,,OK,,,,,,,,,False,[]
4295891293,TW0006177009,Da-Li Development Co Ltd,,,,OK,,OK,,OK,,OK,OK,,,,,,False,[]
4295866500,FI0009015523,Afarak Group SE,OK,,,,,,,,,,,,,,,,False,[]
4295859489,BE0002186527,Roularta Media Group NV,,,,OK,,OK,,,,,OK,,,,,,False,[]
4295870806,KYG6706E1061,OCI International Holdings Ltd,OK,,,,,,,,,,,,,,,,False,[]
4295893280,TH0562010007,Thai Cane Paper PCL,,,,OK,,OK,,OK,,,OK,,,,,,False,[]
4295891695,TW0005471007,Sonix Technology Co Ltd,,,,OK,,OK,,OK,,OK,OK,,,,,,False,[]
4295873044,INE480C01012,SOM Distilleries and Breweries Ltd,OK,,,OK,,OK,,,,,OK,,,,,,False,[]
4295880523,JP3794200000,Hyakujushi Bank Ltd,,,,,,,,,,EXCLUDED,,,,,,,True,['str_006_sec']
4295856110,USP3710FAJ32,Empresa Distribuidora y Comercializadora Norte SA,OK,,,,,OK,,,,,,,,,,,False,[]
4295887926,SG1I64883495,Nera Telecommunications Ltd,EXCLUDED,,,,,,,,,,,,,,,,True,['str_001_s']
4295877899,JP3323600001,San-Ai Obbli Co Ltd,,,,,,OK,,,,OK,,,,,,,False,[]
4295876974,JP3130770005,EPS Holdings Inc(Pre-Merger),EXCLUDED,,,,,,,,,,,,,,,,True,['str_001_s']
4295870298,DE0007255358,Enercity AG,OK,,,OK,,OK,,,,OK,OK,,,,,,False,[]
5035440301,CL0000007881,Melon SA,EXCLUDED,,,EXCLUDED,,EXCLUDED,,EXCLUDED,,EXCLUDED,EXCLUDED,,,,,,True,"['str_001_s', 'str_004_asec', 'cs_001_sec', 'cs_003_sec', 'str_006_sec', 'str_007_sect']"
4295874389,ID1000115207,Multipolar Tbk PT,,,,OK,,OK,,OK,,OK,OK,,,,,,False,[]
4295881281,KR7033500000,Dongsung Finetec Co Ltd,OK,,,,,OK,,,,OK,,,,,,,False,[]
4295864805,CNE0000014B1,Newland Digital Technology Co Ltd,,,,,,,,OK,,,,,,,,,False,[]
4295877111,JP3976000004,Mitsubishi Shokuhin Co Ltd,,,,,,,,OK,,,,,,,,,False,[]
4295878221,JP3976200000,Ryoden Corp,OK,,,OK,,OK,,OK,,OK,OK,,,,,,False,[]
4298014998,SE0011089432,Sotkamo Silver AB,OK,,,,,,,,,,,,,,,,False,[]
4295880133,JP3688330004,Es-con Japan Ltd,,,,OK,,OK,,OK,,OK,OK,,,,,,False,[]
4295887591,SG1C06012761,Vicom Ltd,,,,,,,,EXCLUDED,,EXCLUDED,,,,,,,True,"['cs_003_sec', 'str_006_sec']"
4295876858,JP3166930002,FJ Next Holdings Co Ltd,,,,OK,,OK,,OK,,OK,OK,,,,,,False,[]
4295865515,CNE000000ZM8,China Calxon Group Co Ltd,OK,,,OK,,OK,,,,OK,OK,,,,,,False,[]
4295891558,TW0002114006,Hsin Yung Chien Co Ltd,OK,,,OK,,OK,,,,OK,OK,,,,,,False,[]
4295867855,CI0000053161,Forestiere Equatoriale SA,,,,EXCLUDED,,EXCLUDED,,EXCLUDED,,EXCLUDED,EXCLUDED,,,,,,True,"['str_004_asec', 'cs_001_sec', 'cs_003_sec', 'str_006_sec', 'str_007_sect']"
4295872974,IN9202C01018,Sirpur Paper Mills Ltd,,,,OK,,OK,,OK,,OK,OK,,,,,,False,[]
4295863491,CL0001230052,Coca Cola Embonor SA,,,,OK,,OK,,,,,OK,,,,,,False,[]
4295883881,MYL7803OO009,Hextar Healthcare Bhd,OK,,,OK,,OK,,OK,,OK,OK,,,,,,False,[]
4295892878,TH0372010007,Laguna Resorts and Hotels PCL,OK,,,OK,,OK,,OK,,OK,OK,,,,,,False,[]
4295891495,TW0008050006,IBASE Technology Inc,,,,OK,,OK,,OK,,OK,OK,,,,,,False,[]
4295880760,JP3292300005,Akatsuki Corp,OK,,,OK,,OK,,,,OK,OK,,,,,,False,[]
4295887699,SG2C12961455,Abterra Ltd,OK,,,,,,,,,,,,,,,,False,[]
4295943298,HRERNTRA0000,Ericsson Nikola Tesla dd,,,,OK,,OK,,OK,,OK,OK,,,,,,False,[]
4295871217,US63000T1043,Nan Hai Corporation Ltd,,,,,,,,,,EXCLUDED,,,,,,,True,['str_006_sec']
4295856121,ARP698141040,Morixe Hermanos SACI,OK,,,OK,,OK,,,,OK,OK,,,,,,False,[]
4295877613,JP3307800007,Godo Steel Ltd,,,,OK,,OK,,,,OK,OK,,,,,,False,[]
4295876246,JP3811600000,Fujikura Composites Inc,,,,OK,,OK,,OK,,OK,OK,,,,,,False,[]
4295870537,GRS403003007,Technical Olympic SA,,OK,,OK,OK,OK,,,,OK,OK,,,,,,False,[]
4295873751,INE683A16MK7,South Indian Bank Ltd,OK,,,OK,,OK,,,,OK,OK,,,,,,False,[]
4298028512,ROSNNERGH010,Societatea Nationala Nuclearelectrica SA,,,,OK,,OK,,,,,OK,,,,,,False,[]
5035757040,CNE1000019L7,Global Top E-Commerce Co Ltd,,,,OK,,OK,,,,,OK,,,,,,False,[]
5035149642,CNE1000018X4,Xiamen Kingdomway Group Co,,,,,,,,OK,,,,,,,,,False,[]
5037046061,CNE100001D47,Eastone Century Technology Co Ltd,OK,,,,,,,,,,,,,,,,False,[]
4297152792,FI4000029905,Scanfil Oyj,,,,,,,,OK,,,,,,,,,False,[]
4298056608,VN000000MBB5,Military Commercial Joint Stock Bank,OK,,,,,,,,,,,,,,,,False,[]
5037347531,TH3204010005,Land and Houses Freehold and Leasehold Property Fund,EXCLUDED,,,EXCLUDED,,EXCLUDED,,EXCLUDED,,EXCLUDED,EXCLUDED,,,,,,True,"['str_001_s', 'str_004_asec', 'cs_001_sec', 'cs_003_sec', 'str_006_sec', 'str_007_sect']"
5042944492,GB00BLG2TX24,Rapid Nutrition PLC,,,,OK,,OK,,,,OK,OK,,,,,,False,[]
5000061467,AU000000ITL3,Integrated Media Technology Ltd,EXCLUDED,,,EXCLUDED,,EXCLUDED,,EXCLUDED,,EXCLUDED,EXCLUDED,,,,,,True,"['str_001_s', 'str_004_asec', 'cs_001_sec', 'cs_003_sec', 'str_006_sec', 'str_007_sect']"
5057950021,IDA0000953B0,Kapuas Prima Coal Tbk PT,OK,,,,,,,,,,,,,,,,False,[]
5037611571,MU0364N00003,Rockcastle Global Real Estate Company Ltd,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
5001228978,LU0533752860,Prospector Offshore Drilling SARL,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
5056411071,KYG9390R1020,Vobile Group Ltd,OK,,,OK,,OK,,OK,,OK,OK,,,,,,False,[]
5042957962,KYG4288W1318,Qianhai Health Holdings Ltd,,,,,,,,OK,,OK,,,,,,,False,[]
4295882793,KW0EQ0601694,Humansoft Holding Co. KSCP,,,,EXCLUDED,,EXCLUDED,,EXCLUDED,,EXCLUDED,EXCLUDED,,,,,,True,"['str_004_asec', 'cs_001_sec', 'cs_003_sec', 'str_006_sec', 'str_007_sect']"
5036882220,KYG2120H1065,China Risun Group Ltd,,,,,,OK,,,,,,,OK,OK,,,False,[]
4297886524,PK0087201015,UBL Fund Managers Ltd,OK,,,,,,,,,OK,,,,,,,False,[]
5084818855,INE0PB301013,Shipping Corporation of India Land and Assets Ltd,OK,,,OK,,OK,,OK,,OK,OK,,,,,,False,[]
4295876027,JP3698000001,Nippon Kinzoku Co Ltd,,,,OK,,OK,,,,OK,OK,,,,,,False,[]
5053656220,US4074971064,Hamilton Lane Inc,,,,OK,,OK,,OK,,,OK,,,,,,False,[]
5041982148,US40425J1016,HMS Holdings LLC,,,,,,,,,,EXCLUDED,,,,,,,True,['str_006_sec']
5050924450,US40160PAR73,First Financial Bank NA (Southlake Branch),,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
5000050167,US404216AB92,Maxion Wheels USA LLC,,,,EXCLUDED,,EXCLUDED,,EXCLUDED,,,EXCLUDED,,,,,,True,"['str_004_asec', 'cs_001_sec', 'cs_003_sec', 'str_007_sect']"
4295907660,US404139AF43,Innovate Corp,OK,,,OK,,OK,,,,,OK,,,,,,False,[]
4295871388,US4032271011,Guoco Group Ltd,,,,,,,,OK,,,,,,,,,False,[]
5037132581,US4378721041,HomeTrust Bancshares Inc,,,,OK,,OK,,,,,OK,,,,,,False,[]
5000012826,US436904AT34,Home Savings Of America FSB,OK,,,OK,,OK,,OK,,,OK,,,,,,False,[]
4297035468,US4396801098,Hopewell Valley Community Bank,,,,EXCLUDED,,EXCLUDED,,,,,EXCLUDED,,,,,,True,"['str_004_asec', 'cs_001_sec', 'str_007_sect']"
4295909356,US434393AB03,CNA Holdings LLC,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
4295910233,US4316431059,Hills Bancorp,OK,,,OK,,OK,,,,,OK,,,,,,False,[]
4295899345,US432748AB74,Hilltop Holdings Inc,,,,OK,,OK,,,,,OK,,,,,,False,[]
4295907249,US43940TAA79,Hope Bancorp Inc,OK,,,OK,,OK,,,,,OK,,,,,,False,[]
5000055548,US4314661012,Hill International Inc,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
4295913698,US4404071049,Horizon Bancorp Inc,,,,,,,,OK,,,,,,,,,False,[]
4295873215,INE093A01033,Hexaware Technologies Ltd,OK,,,OK,,OK,,,,OK,OK,,,,,,False,[]
5060527379,US44331K1034,Zepp Health Corp,,,,OK,,OK,,OK,,OK,OK,,,,,,False,[]
4295897959,US4458281064,Hunting PLC,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
4295904137,USU2466VAA99,Enviri Corp,,,,,,,,OK,,,,,,,,,False,[]
5000058455,US4441441098,Hudson Technologies Inc,OK,,,,,,,,,,,,,,,,False,[]
4295906735,US4473241044,Hurco Companies Inc,,,,OK,,OK,,,,,OK,,,,,,False,[]
4295913039,US4258851009,Hennessy Advisors Inc,OK,,,,,,,,,,,,,,,,False,[]
4297525303,US42225P5017,Healthcare Realty Trust Inc,OK,,,,,,,,,OK,,,,,,,False,[]
4298537984,US4200311060,Hawaiian Telcom Holdco Inc,,,,,,,,,OK,,,,,,,,False,[]
4296402168,US42221HAD98,Healthtrust Inc Hospital Co,EXCLUDED,,,EXCLUDED,,EXCLUDED,,,,,EXCLUDED,,,,,,True,"['str_001_s', 'str_004_asec', 'cs_001_sec', 'str_007_sect']"
5000787544,US42724JEA97,First Financial Bank NA,OK,,,,,,,,,OK,,,,,,,False,[]
5063303102,US42207L1061,HeadHunter Group PLC,,,,,,,,,,EXCLUDED,,,,,,,True,['str_006_sec']
5000649374,US42703Q1040,Herald National Bank,,,,EXCLUDED,,EXCLUDED,,,,,EXCLUDED,,,,,,True,"['str_004_asec', 'cs_001_sec', 'str_007_sect']"
4295899494,US41752W1036,Harvest Community Bank,,,,,,,,OK,,,,,,,,,False,[]
4295913352,US4204761039,Hawthorn Bancshares Inc,,,,OK,,OK,,,,,OK,,,,,,False,[]
5032022364,BRGPROBDR009,GoPro Inc,,,,,,,,OK,,,,,,,,,False,[]
4295871121,US3796101083,Glorious Sun Enterprises Ltd,EXCLUDED,,,,,,,,,,,,,,,,True,['str_001_s']
4296079198,US3795772082,Globus Medical Inc,OK,,,OK,,OK,,OK,,OK,OK,,,,,,False,[]
4295908984,US3927091013,Green Brick Partners Inc,,,,OK,,OK,,,,,OK,,,,,,False,[]
5065371456,US16166A2024,Grid Dynamics Holdings Inc,OK,,,OK,,OK,,,,,OK,,,,,,False,[]
5000758206,US3924851088,Greektown Superholdings Inc,,,,EXCLUDED,,EXCLUDED,,EXCLUDED,,,EXCLUDED,,,,,,True,"['str_004_asec', 'cs_001_sec', 'cs_003_sec', 'str_007_sect']"
4296247169,US391414BG38,Great Western Bank,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
4295884395,USP59974AB40,Grupo Financiero Banorte SAB de CV,,,,,,,,OK,,,,,,,,,False,[]
4295889418,US40053H1041,Grupo Catalana Occidente SA,,,,OK,,OK,,OK,,,OK,,,,,,False,[]
4296526303,US399626AA81,Grove Worldwide LLC,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
4295957438,US39121B2060,Great Southern Capital Trust I,OK,,,,,,,,,OK,,,,,,,False,[]
4295904088,US3845561063,Graham Corp,,,,OK,,OK,,,,,OK,,,,,,False,[]
5000118058,US36155JAH86,GCI Holdings Inc,,,,EXCLUDED,,EXCLUDED,,EXCLUDED,,,EXCLUDED,,,,,,True,"['str_004_asec', 'cs_001_sec', 'cs_003_sec', 'str_007_sect']"
4295857205,AU000000FOI6,Barrick Lawlers Pty Ltd,EXCLUDED,,EXCLUDED,EXCLUDED,,,,,,EXCLUDED,EXCLUDED,,,,EXCLUDED,,True,"['str_001_s', 'str_003_ec', 'str_004_asec', 'str_006_sec', 'str_007_sect', 'art_8_basicos']"
4295884546,US34407JAE64,AerCap Holdings NV,,,,,,,,OK,,,,,,,,,False,[]
5000013248,US34407DAB55,FLY Leasing Ltd,OK,,,,,,,,,,,,,,,,False,[]
5050713856,US3441741077,Foghorn Therapeutics Inc.,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
4295906525,US3465631097,Forrester Research Inc,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
5046652758,US35104E1001,4D Molecular Therapeutics Inc,,,,,,,,,,EXCLUDED,,,,,,,True,['str_006_sec']
